mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones,categoria_operacion
200102.0,SCGE,D,157.0,MEDIA
200102.0,SCGZ,D,61.0,BAJA
200102.0,SCGZ,I,30.0,BAJA
200102.0,SCHA,D,351.0,MEDIA
200102.0,SCHA,I,2.0,BAJA
200102.0,SCHR,D,50.0,BAJA
200102.0,SCEL,D,411.0,MEDIA
200102.0,SCIE,D,1211.0,MUY ALTA
200102.0,SCIP,D,28.0,BAJA
200102.0,SCIP,I,16.0,BAJA
200102.0,SCJO,D,174.0,MEDIA
200102.0,SCEL,D,775.0,ALTA
200102.0,SCLL,D,5.0,BAJA
200102.0,SCNT,D,174.0,MEDIA
200102.0,SCRD,D,644.0,ALTA
200102.0,SCRM,D,34.0,BAJA
200102.0,SCSE,D,782.0,ALTA
200102.0,SCSE,I,6.0,BAJA
200102.0,SCSR,D,40.0,BAJA
200102.0,SCTB,D,5176.0,MUY ALTA
200102.0,SCTC,D,1377.0,MUY ALTA
200102.0,SCTC,I,174.0,MEDIA
200102.0,SCTE,D,1850.0,MUY ALTA
200102.0,SCTE,I,44.0,BAJA
200102.0,SCTI,D,1753.0,MUY ALTA
200102.0,SCTN,D,186.0,MEDIA
200102.0,SCVD,D,203.0,MEDIA
200102.0,SCVM,D,284.0,MEDIA
200102.0,SCVM,I,4.0,BAJA
200103.0,SCAP,D,8.0,BAJA
200103.0,SCEL,D,553.0,ALTA
200103.0,SCAR,I,111.0,MEDIA
200103.0,SCBA,D,458.0,MEDIA
200103.0,SCCC,D,96.0,BAJA
200103.0,SCCF,D,364.0,MEDIA
200103.0,SCCH,D,293.0,MEDIA
200103.0,SCCI,D,174.0,MEDIA
200103.0,SCCI,I,36.0,BAJA
200103.0,SCCY,D,472.0,MEDIA
200103.0,SCDA,D,1460.0,MUY ALTA
200103.0,SCDA,I,57.0,BAJA
200103.0,SCEL,D,3332.0,MUY ALTA
200103.0,SCEL,I,3186.0,MUY ALTA
200103.0,SCES,D,46.0,BAJA
200103.0,SCFA,D,1565.0,MUY ALTA
200103.0,SCFM,D,154.0,MEDIA
200103.0,SCFT,D,20.0,BAJA
200103.0,SCGE,D,107.0,MEDIA
200103.0,SCGZ,D,36.0,BAJA
200103.0,SCGZ,I,26.0,BAJA
200103.0,SCHA,D,397.0,MEDIA
200103.0,SCHA,I,4.0,BAJA
200103.0,SCHR,D,32.0,BAJA
200103.0,SCIC,D,322.0,MEDIA
200103.0,SCIE,D,1325.0,MUY ALTA
200103.0,SCIP,D,20.0,BAJA
200103.0,SCIP,I,22.0,BAJA
200103.0,SCJO,D,676.0,ALTA
200103.0,SCJO,I,1.0,BAJA
200103.0,SCLC,D,60.0,BAJA
200103.0,SCLL,D,28.0,BAJA
200103.0,SCNT,D,29.0,BAJA
200103.0,SCNT,I,1.0,BAJA
200103.0,SCRD,D,812.0,ALTA
200103.0,SCRM,D,5.0,BAJA
200103.0,SCRM,I,1.0,BAJA
200103.0,SCSE,D,718.0,ALTA
200103.0,SCSR,D,25.0,BAJA
200103.0,SCTB,D,5080.0,MUY ALTA
200103.0,SCTC,D,1162.0,MUY ALTA
200103.0,SCTC,I,1.0,BAJA
200103.0,SCTE,D,1447.0,MUY ALTA
200103.0,SCTE,I,45.0,BAJA
200103.0,SCTI,D,2145.0,MUY ALTA
200103.0,SCTN,D,158.0,MEDIA
200103.0,SCVD,D,150.0,MEDIA
200103.0,SCVM,D,364.0,MEDIA
200104.0,SCAP,D,2.0,BAJA
200104.0,SCAR,D,487.0,MEDIA
202301.0,SCAR,I,89.0,BAJA
200104.0,SCBA,D,348.0,MEDIA
200104.0,SCBA,D,2.0,BAJA
202301.0,SCCC,D,68.0,BAJA
200104.0,SCCF,D,296.0,MEDIA
200104.0,SCCH,D,172.0,MEDIA
200104.0,SCCI,D,462.0,MEDIA
202301.0,SCCI,D,19.0,BAJA
200104.0,SCCY,D,389.0,MEDIA
200104.0,SCDA,D,1520.0,MUY ALTA
200104.0,SCDA,I,77.0,BAJA
200104.0,SCEL,D,2944.0,MUY ALTA
200104.0,SCEL,I,2784.0,MUY ALTA
200104.0,SCES,D,47.0,BAJA
200104.0,SCEL,D,1359.0,MUY ALTA
200104.0,SCFA,I,18.0,BAJA
200104.0,SCFM,D,122.0,MEDIA
200104.0,SCGE,D,78.0,BAJA
200104.0,SCGZ,D,31.0,BAJA
200104.0,SCGZ,I,10.0,BAJA
200104.0,SCEL,D,334.0,MEDIA
200104.0,SCHR,D,50.0,BAJA
200104.0,SCIC,D,185.0,MEDIA
200104.0,SCIE,D,174.0,MEDIA
200104.0,SCIE,I,6.0,BAJA
200104.0,SCIP,D,19.0,BAJA
200104.0,SCIP,I,23.0,BAJA
200104.0,SCJO,D,723.0,ALTA
200104.0,SCLC,D,785.0,ALTA
200104.0,SCLL,D,35.0,BAJA
200104.0,SCNT,D,8.0,BAJA
200104.0,SCRD,D,480.0,MEDIA
200104.0,SCSE,D,645.0,ALTA
200104.0,SCSR,D,6.0,BAJA
200104.0,SCTB,D,4254.0,MUY ALTA
200104.0,SCTC,D,781.0,ALTA
200104.0,SCTC,I,12.0,BAJA
200104.0,SCTE,D,1231.0,MUY ALTA
200104.0,SCTE,I,32.0,BAJA
200104.0,SCTI,D,2264.0,MUY ALTA
200104.0,SCTN,D,128.0,MEDIA
200104.0,SCVD,D,128.0,MEDIA
200104.0,SCVM,D,589.0,ALTA
200105.0,SCAR,D,552.0,ALTA
202301.0,SCAR,I,90.0,BAJA
200105.0,SCBA,D,337.0,MEDIA
200105.0,SCCC,D,174.0,MEDIA
202301.0,SCCF,D,366.0,MEDIA
200105.0,SCCH,D,152.0,MEDIA
202301.0,SCCI,D,443.0,MEDIA
200105.0,SCCI,I,15.0,BAJA
200105.0,SCCY,D,283.0,MEDIA
200105.0,SCDA,D,1270.0,MUY ALTA
200105.0,SCDA,I,57.0,BAJA
200105.0,SCEL,D,2999.0,MUY ALTA
200105.0,SCEL,D,2719.0,MUY ALTA
202301.0,SCES,D,70.0,BAJA
200105.0,SCFA,D,1353.0,MUY ALTA
200105.0,SCFM,D,124.0,MEDIA
202301.0,SCFT,D,2.0,BAJA
200105.0,SCGE,D,174.0,MEDIA
200105.0,SCGZ,D,36.0,BAJA
200105.0,SCGZ,I,2.0,BAJA
200105.0,SCHA,D,494.0,MEDIA
200105.0,SCHR,D,30.0,BAJA
202301.0,SCIC,D,197.0,MEDIA
200105.0,SCEL,D,1058.0,MUY ALTA
200105.0,SCEL,D,5.0,BAJA
200105.0,SCEL,D,18.0,BAJA
200105.0,SCIP,I,22.0,BAJA
200105.0,SCJO,D,150.0,MEDIA
200105.0,SCLC,D,774.0,ALTA
200105.0,SCLL,D,13.0,BAJA
200105.0,SCRD,D,696.0,ALTA
200105.0,SCSE,D,788.0,ALTA
200105.0,SCSE,I,1.0,BAJA
200105.0,SCSR,D,79.0,BAJA
200105.0,SCTB,D,3623.0,MUY ALTA
202301.0,SCTC,D,704.0,ALTA
200105.0,SCTE,D,1063.0,MUY ALTA
200105.0,SCTE,I,31.0,BAJA
200105.0,SCEL,D,2022.0,MUY ALTA
200105.0,SCTI,I,1.0,BAJA
200105.0,SCTN,D,81.0,BAJA
200105.0,SCVD,D,128.0,MEDIA
202301.0,SCEL,D,174.0,MEDIA
200106.0,SCAP,D,174.0,MEDIA
200106.0,SCAR,D,431.0,MEDIA
200106.0,SCAR,I,77.0,BAJA
200106.0,SCBA,D,282.0,MEDIA
200106.0,SCCC,D,46.0,BAJA
200106.0,SCCF,D,364.0,MEDIA
200106.0,SCCH,D,223.0,MEDIA
202301.0,SCCI,D,415.0,MEDIA
200106.0,SCCI,I,19.0,BAJA
200106.0,SCCY,D,170.0,MEDIA
200106.0,SCDA,D,1089.0,MUY ALTA
200106.0,SCDA,I,52.0,BAJA
200106.0,SCEL,D,2707.0,MUY ALTA
200106.0,SCEL,I,2581.0,MUY ALTA
200106.0,SCEL,D,55.0,BAJA
200106.0,SCFA,D,1254.0,MUY ALTA
200106.0,SCFA,I,1.0,BAJA
200106.0,SCFM,D,121.0,MEDIA
200106.0,SCEL,D,100.0,BAJA
200106.0,SCGZ,D,28.0,BAJA
200106.0,SCGZ,D,2.0,BAJA
200106.0,SCHA,D,344.0,MEDIA
200106.0,SCHA,I,2.0,BAJA
200106.0,SCHR,D,26.0,BAJA
200106.0,SCIC,D,257.0,MEDIA
200106.0,SCEL,D,174.0,MEDIA
200106.0,SCIE,I,5.0,BAJA
200106.0,SCIP,D,21.0,BAJA
200106.0,SCIP,I,19.0,BAJA
200106.0,SCEL,D,397.0,MEDIA
200106.0,SCLC,D,585.0,ALTA
200106.0,SCLL,D,40.0,BAJA
200106.0,SCNT,D,6.0,BAJA
200106.0,SCRD,D,536.0,ALTA
200106.0,SCSE,D,611.0,ALTA
200106.0,SCSR,D,6.0,BAJA
200106.0,SCTB,D,3607.0,MUY ALTA
200106.0,SCTC,D,707.0,ALTA
200106.0,SCTC,I,1.0,BAJA
202301.0,SCTE,D,802.0,ALTA
200106.0,SCTE,I,174.0,MEDIA
200106.0,SCTI,D,2516.0,MUY ALTA
200106.0,SCTN,D,81.0,BAJA
200106.0,SCVD,D,106.0,MEDIA
200106.0,SCVM,D,558.0,ALTA
200107.0,SCAR,D,414.0,MEDIA
200107.0,SCAR,I,81.0,BAJA
200107.0,SCBA,D,266.0,MEDIA
200107.0,SCCC,D,47.0,BAJA
200107.0,SCCF,D,331.0,MEDIA
200107.0,SCCH,D,174.0,MEDIA
200107.0,SCCI,D,479.0,MEDIA
200107.0,SCCI,I,14.0,BAJA
202301.0,SCCY,D,193.0,MEDIA
200107.0,SCDA,D,1179.0,MUY ALTA
200107.0,SCDA,I,56.0,BAJA
202301.0,SCEL,D,2905.0,MUY ALTA
200107.0,SCEL,I,2801.0,MUY ALTA
200107.0,SCEL,D,65.0,BAJA
200107.0,SCFA,D,1324.0,MUY ALTA
200107.0,SCFA,I,174.0,MEDIA
200107.0,SCFM,D,136.0,MEDIA
200107.0,SCGE,D,174.0,MEDIA
200107.0,SCGZ,D,30.0,BAJA
200107.0,SCHA,D,391.0,MEDIA
200107.0,SCHR,D,29.0,BAJA
200107.0,SCIC,D,220.0,MEDIA
200107.0,SCIE,D,1026.0,MUY ALTA
200107.0,SCIE,I,2.0,BAJA
200107.0,SCIP,D,22.0,BAJA
200107.0,SCIP,I,16.0,BAJA
200107.0,SCJO,D,387.0,MEDIA
202301.0,SCLC,D,935.0,ALTA
200107.0,SCLL,D,24.0,BAJA
200107.0,SCNT,D,4.0,BAJA
200107.0,SCRD,D,174.0,MEDIA
200107.0,SCSE,D,632.0,ALTA
200107.0,SCSR,D,10.0,BAJA
200107.0,SCTB,D,4148.0,MUY ALTA
200107.0,SCTC,D,773.0,ALTA
202301.0,SCTE,D,174.0,MEDIA
NAN,SCTE,I,4.0,BAJA
200107.0,SCTI,D,2178.0,MUY ALTA
200107.0,SCTN,D,106.0,MEDIA
200107.0,SCVD,D,130.0,MEDIA
200107.0,SCVM,D,395.0,MEDIA
200107.0,SCVM,I,1.0,BAJA
200108.0,SCAR,D,386.0,MEDIA
202301.0,SCAR,I,76.0,BAJA
200108.0,SCBA,D,255.0,MEDIA
200108.0,SCEL,D,38.0,BAJA
200108.0,SCCF,D,174.0,MEDIA
200108.0,SCCH,D,294.0,MEDIA
200108.0,SCCI,D,418.0,MEDIA
200108.0,SCCI,I,13.0,BAJA
200108.0,SCCY,D,204.0,MEDIA
200108.0,SCDA,D,1096.0,MUY ALTA
200108.0,SCDA,I,54.0,BAJA
200108.0,SCEL,D,2842.0,MUY ALTA
200108.0,SCEL,I,2609.0,MUY ALTA
200108.0,SCES,D,59.0,BAJA
200108.0,SCFA,D,1259.0,MUY ALTA
200108.0,SCFA,D,6.0,BAJA
200108.0,SCFM,D,127.0,MEDIA
200108.0,SCFT,D,2.0,BAJA
200108.0,SCGE,D,68.0,BAJA
200108.0,SCGZ,D,30.0,BAJA
200108.0,SCGZ,I,14.0,BAJA
200108.0,SCHA,D,358.0,MEDIA
200108.0,SCHA,I,2.0,BAJA
200108.0,SCHR,D,46.0,BAJA
200108.0,SCIC,D,221.0,MEDIA
200108.0,SCIE,D,1128.0,MUY ALTA
200108.0,SCEL,I,9.0,BAJA
200108.0,SCIP,D,22.0,BAJA
200108.0,SCIP,I,18.0,BAJA
200108.0,SCJO,D,393.0,MEDIA
200108.0,SCLC,D,536.0,ALTA
200108.0,SCLL,D,49.0,BAJA
200108.0,SCNT,D,6.0,BAJA
200108.0,SCRD,D,174.0,MEDIA
202301.0,SCRD,I,1.0,BAJA
200108.0,SCSE,D,600.0,ALTA
200108.0,SCSR,D,16.0,BAJA
200108.0,SCTB,D,4124.0,MUY ALTA
202301.0,SCEL,D,878.0,ALTA
200108.0,SCTE,D,910.0,ALTA
200108.0,SCTE,I,12.0,BAJA
200108.0,SCTI,D,2063.0,MUY ALTA
200108.0,SCTN,D,94.0,BAJA
200108.0,SCVD,D,123.0,MEDIA
200108.0,SCVM,D,402.0,MEDIA
200108.0,SCVM,I,1.0,BAJA
200109.0,SCAR,D,395.0,MEDIA
200109.0,SCAR,I,174.0,MEDIA
200109.0,SCBA,D,253.0,MEDIA
200109.0,SCBA,I,2.0,BAJA
200109.0,SCEL,D,39.0,BAJA
200109.0,SCCF,D,338.0,MEDIA
200109.0,SCCH,D,287.0,MEDIA
200109.0,SCCI,D,436.0,MEDIA
200109.0,SCCI,I,13.0,BAJA
200109.0,SCCY,D,261.0,MEDIA
200109.0,SCDA,D,1126.0,MUY ALTA
202301.0,SCDA,I,26.0,BAJA
200109.0,SCEL,D,2545.0,MUY ALTA
200109.0,SCEL,I,2421.0,MUY ALTA
200109.0,SCES,D,50.0,BAJA
200109.0,SCFA,D,1244.0,MUY ALTA
200109.0,SCFA,I,7.0,BAJA
202301.0,SCFM,D,109.0,MEDIA
200109.0,SCFT,D,4.0,BAJA
200109.0,SCGE,D,121.0,MEDIA
202301.0,SCGZ,D,56.0,BAJA
200109.0,SCGZ,I,2.0,BAJA
200109.0,SCHA,D,309.0,MEDIA
200109.0,SCHR,D,32.0,BAJA
200109.0,SCIC,D,362.0,MEDIA
200109.0,SCIE,D,174.0,MEDIA
200109.0,SCIE,I,1.0,BAJA
200109.0,SCIP,D,25.0,BAJA
200109.0,SCIP,I,21.0,BAJA
200109.0,SCJO,D,544.0,ALTA
200109.0,SCLC,D,1059.0,MUY ALTA
200109.0,SCLL,D,11.0,BAJA
200109.0,SCRD,D,505.0,ALTA
200109.0,SCSE,D,744.0,ALTA
200109.0,SCSR,D,10.0,BAJA
200109.0,SCTB,D,4762.0,MUY ALTA
200109.0,SCTC,D,1051.0,MUY ALTA
200109.0,SCTC,I,4.0,BAJA
200109.0,SCTE,D,951.0,ALTA
200109.0,SCTE,I,22.0,BAJA
200109.0,SCTI,D,2177.0,MUY ALTA
200109.0,SCTN,D,97.0,BAJA
200109.0,SCVD,D,158.0,MEDIA
200109.0,SCVM,D,554.0,ALTA
200110.0,SCAP,D,2.0,BAJA
200110.0,SCAR,D,523.0,ALTA
200110.0,SCAR,I,83.0,BAJA
200110.0,SCBA,D,240.0,MEDIA
200110.0,SCCC,D,50.0,BAJA
200110.0,SCCF,D,296.0,MEDIA
200110.0,SCCH,D,398.0,MEDIA
200110.0,SCEL,D,528.0,ALTA
200110.0,SCCI,I,15.0,BAJA
200110.0,SCCY,D,285.0,MEDIA
200110.0,SCCY,I,1.0,BAJA
200110.0,SCDA,D,174.0,MEDIA
200110.0,SCDA,I,32.0,BAJA
200110.0,SCEL,D,2696.0,MUY ALTA
200110.0,SCEL,I,2553.0,MUY ALTA
200110.0,SCES,D,67.0,BAJA
200110.0,SCFA,D,1404.0,MUY ALTA
200110.0,SCFA,I,5.0,BAJA
200110.0,SCFM,D,152.0,MEDIA
200110.0,SCGE,D,109.0,MEDIA
200110.0,SCGZ,D,54.0,BAJA
NAN,SCGZ,I,16.0,BAJA
200110.0,SCHA,D,430.0,MEDIA
200110.0,SCHR,D,21.0,BAJA
200110.0,SCIC,D,602.0,ALTA
200110.0,SCIE,D,1117.0,MUY ALTA
200110.0,SCIE,I,3.0,BAJA
200110.0,SCIP,D,19.0,BAJA
200110.0,SCIP,D,17.0,BAJA
200110.0,SCJO,D,902.0,ALTA
200110.0,SCLL,D,40.0,BAJA
200110.0,SCRD,D,467.0,MEDIA
200110.0,SCSE,D,535.0,ALTA
200110.0,SCTB,D,6223.0,MUY ALTA
200110.0,SCTC,D,1158.0,MUY ALTA
200110.0,SCTC,I,11.0,BAJA
200110.0,SCTE,D,1139.0,MUY ALTA
200110.0,SCTE,I,21.0,BAJA
200110.0,SCTN,D,96.0,BAJA
200110.0,SCVD,D,183.0,MEDIA
200110.0,SCVM,D,395.0,MEDIA
200111.0,SCAR,D,449.0,MEDIA
200111.0,SCAR,I,72.0,BAJA
200111.0,SCBA,D,322.0,MEDIA
200111.0,SCCC,D,66.0,BAJA
200111.0,SCEL,D,323.0,MEDIA
200111.0,SCCF,I,1.0,BAJA
202301.0,SCCH,D,506.0,ALTA
200111.0,SCCI,D,592.0,ALTA
200111.0,SCCI,I,24.0,BAJA
200111.0,SCEL,D,311.0,MEDIA
200111.0,SCDA,D,1202.0,MUY ALTA
200111.0,SCDA,I,36.0,BAJA
200111.0,SCEL,D,174.0,MEDIA
200111.0,SCEL,I,2639.0,MUY ALTA
200111.0,SCES,D,53.0,BAJA
200111.0,SCFA,D,1370.0,MUY ALTA
200111.0,SCFA,I,5.0,BAJA
200111.0,SCFM,D,158.0,MEDIA
200111.0,SCGE,D,273.0,MEDIA
200111.0,SCGZ,D,58.0,BAJA
200111.0,SCGZ,NAN,16.0,BAJA
200111.0,SCHA,D,441.0,MEDIA
200111.0,SCEL,D,40.0,BAJA
200111.0,SCIC,D,935.0,ALTA
200111.0,SCIE,D,1240.0,MUY ALTA
200111.0,SCIP,D,30.0,BAJA
200111.0,SCIP,I,18.0,BAJA
200111.0,SCLC,D,1276.0,MUY ALTA
200111.0,SCEL,D,37.0,BAJA
200111.0,SCNT,D,11.0,BAJA
200111.0,SCNT,I,14.0,BAJA
200111.0,SCRD,D,551.0,ALTA
200111.0,SCRM,D,8.0,BAJA
200111.0,SCRM,I,2.0,BAJA
200111.0,SCSE,D,897.0,ALTA
200111.0,SCSR,D,14.0,BAJA
200111.0,SCTB,D,6913.0,MUY ALTA
200111.0,SCTC,D,789.0,ALTA
200111.0,SCTC,I,11.0,BAJA
200111.0,SCTE,D,1296.0,MUY ALTA
200111.0,SCTE,I,37.0,BAJA
200111.0,SCTI,D,174.0,MEDIA
200111.0,SCTN,D,198.0,MEDIA
200111.0,SCVD,D,174.0,MEDIA
200111.0,SCVM,D,398.0,MEDIA
200112.0,SCAR,D,480.0,MEDIA
200112.0,SCAR,I,82.0,BAJA
200112.0,SCBA,D,174.0,MEDIA
200112.0,SCCC,D,52.0,BAJA
200112.0,SCCF,D,174.0,MEDIA
200112.0,SCCH,D,455.0,MEDIA
200112.0,SCCI,D,651.0,ALTA
200112.0,SCCI,I,31.0,BAJA
200112.0,SCCY,D,293.0,MEDIA
200112.0,SCDA,D,174.0,MEDIA
200112.0,SCDA,I,26.0,BAJA
200112.0,SCEL,D,2813.0,MUY ALTA
200112.0,SCEL,I,2868.0,MUY ALTA
200112.0,SCEL,D,89.0,BAJA
200112.0,SCFA,D,1412.0,MUY ALTA
200112.0,SCFA,I,174.0,MEDIA
200112.0,SCFM,D,128.0,MEDIA
200112.0,SCFT,D,32.0,BAJA
200112.0,SCGE,D,174.0,MEDIA
200112.0,SCGZ,D,67.0,BAJA
200112.0,SCGZ,I,22.0,BAJA
200112.0,SCHA,D,399.0,MEDIA
200112.0,SCHR,D,36.0,BAJA
200112.0,SCIC,D,732.0,ALTA
200112.0,SCIE,D,1524.0,MUY ALTA
200112.0,SCIP,D,44.0,BAJA
200112.0,SCIP,I,1.0,BAJA
200112.0,SCJO,D,174.0,MEDIA
200112.0,SCLC,D,1491.0,MUY ALTA
200112.0,SCLL,D,19.0,BAJA
200112.0,SCNT,D,31.0,BAJA
200112.0,SCNT,I,44.0,BAJA
200112.0,SCRD,D,636.0,ALTA
200112.0,SCRM,D,19.0,BAJA
200112.0,SCRM,I,1.0,BAJA
200112.0,SCSE,D,855.0,ALTA
200112.0,SCSR,D,10.0,BAJA
200112.0,SCTB,D,6300.0,MUY ALTA
200112.0,SCTC,D,1146.0,MUY ALTA
200112.0,SCTC,I,1.0,BAJA
200112.0,SCTE,D,1487.0,MUY ALTA
200112.0,SCTE,I,43.0,BAJA
200112.0,SCEL,D,1.0,BAJA
200112.0,SCTN,D,210.0,MEDIA
200112.0,SCVD,D,158.0,MEDIA
200112.0,SCVM,D,307.0,MEDIA
200201.0,SCAR,D,462.0,MEDIA
200201.0,SCAR,I,84.0,BAJA
200201.0,SCBA,D,304.0,MEDIA
202301.0,SCCC,D,58.0,BAJA
200201.0,SCCF,D,496.0,MEDIA
200201.0,SCCF,I,2.0,BAJA
202301.0,SCCH,D,608.0,ALTA
200201.0,SCCI,D,831.0,ALTA
200201.0,SCCI,I,41.0,BAJA
200201.0,SCCY,D,174.0,MEDIA
200201.0,SCDA,D,1331.0,MUY ALTA
200201.0,SCDA,I,44.0,BAJA
200201.0,SCEL,D,2862.0,MUY ALTA
200201.0,SCEL,D,2899.0,MUY ALTA
200201.0,SCES,D,48.0,BAJA
200201.0,SCFA,D,1490.0,MUY ALTA
200201.0,SCFM,D,122.0,MEDIA
200201.0,SCFT,D,20.0,BAJA
200201.0,SCGE,D,439.0,MEDIA
200201.0,SCGZ,D,74.0,BAJA
200201.0,SCEL,I,8.0,BAJA
200201.0,SCHA,D,379.0,MEDIA
200201.0,SCHA,I,1.0,BAJA
200201.0,SCHR,D,46.0,BAJA
200201.0,SCIC,D,798.0,ALTA
200201.0,SCIE,D,1327.0,MUY ALTA
200201.0,SCIP,D,35.0,BAJA
200201.0,SCIP,I,19.0,BAJA
200201.0,SCLC,D,1327.0,MUY ALTA
200201.0,SCLL,D,15.0,BAJA
200201.0,SCNT,D,58.0,BAJA
200201.0,SCNT,I,33.0,BAJA
200201.0,SCRD,D,926.0,ALTA
200201.0,SCRM,D,16.0,BAJA
200201.0,SCRM,I,2.0,BAJA
200201.0,SCSE,D,1006.0,MUY ALTA
200201.0,SCSR,D,22.0,BAJA
200201.0,SCTB,D,6510.0,MUY ALTA
200201.0,SCTC,D,1140.0,MUY ALTA
200201.0,SCTC,I,3.0,BAJA
200201.0,SCTE,D,174.0,MEDIA
200201.0,SCTE,I,43.0,BAJA
200201.0,SCTI,D,2087.0,MUY ALTA
200201.0,SCEL,D,323.0,MEDIA
200201.0,SCVD,D,158.0,MEDIA
200201.0,SCVM,D,955.0,ALTA
200202.0,SCAP,D,3.0,BAJA
200202.0,SCAR,D,487.0,MEDIA
200202.0,SCAR,I,99.0,BAJA
200202.0,SCBA,D,308.0,MEDIA
200202.0,SCCC,D,174.0,MEDIA
200202.0,SCCF,D,329.0,MEDIA
200202.0,SCCH,D,304.0,MEDIA
200202.0,SCCI,D,174.0,MEDIA
NAN,SCCI,I,50.0,BAJA
200202.0,SCCY,D,371.0,MEDIA
200202.0,SCDA,D,1136.0,MUY ALTA
200202.0,SCDA,I,28.0,BAJA
200202.0,SCEL,D,2541.0,MUY ALTA
200202.0,SCEL,I,2840.0,MUY ALTA
200202.0,SCES,D,44.0,BAJA
200202.0,SCFA,D,1272.0,MUY ALTA
200202.0,SCFA,D,7.0,BAJA
200202.0,SCFM,D,112.0,MEDIA
200202.0,SCFT,D,18.0,BAJA
200202.0,SCGE,D,566.0,ALTA
200202.0,SCGZ,D,42.0,BAJA
200202.0,SCGZ,I,10.0,BAJA
200202.0,SCHA,D,292.0,MEDIA
200202.0,SCHR,D,174.0,MEDIA
200202.0,SCIC,D,571.0,ALTA
200202.0,SCIE,D,1021.0,MUY ALTA
200202.0,SCIP,D,34.0,BAJA
200202.0,SCIP,I,22.0,BAJA
200202.0,SCLC,D,708.0,ALTA
200202.0,SCLL,D,7.0,BAJA
200202.0,SCNT,D,32.0,BAJA
200202.0,SCNT,I,30.0,BAJA
200202.0,SCRD,D,583.0,ALTA
200202.0,SCRM,D,22.0,BAJA
200202.0,SCSE,D,843.0,ALTA
200202.0,SCSR,D,8.0,BAJA
200202.0,SCTB,D,4640.0,MUY ALTA
200202.0,SCTC,D,1240.0,MUY ALTA
200202.0,SCTC,I,1.0,BAJA
200202.0,SCTE,D,1633.0,MUY ALTA
200202.0,SCTE,I,54.0,BAJA
200202.0,SCTI,D,1657.0,MUY ALTA
200202.0,SCTN,D,325.0,MEDIA
200202.0,SCVD,D,156.0,MEDIA
200202.0,SCVM,D,1062.0,MUY ALTA
200202.0,SCVM,I,2.0,BAJA
200203.0,SCAR,D,642.0,ALTA
200203.0,SCAR,I,134.0,MEDIA
200203.0,SCBA,D,480.0,MEDIA
200203.0,SCCC,D,68.0,BAJA
200203.0,SCCF,D,369.0,MEDIA
200203.0,SCCF,I,1.0,BAJA
200203.0,SCCH,D,388.0,MEDIA
200203.0,SCCI,D,552.0,ALTA
200203.0,SCCI,I,24.0,BAJA
200203.0,SCCY,D,283.0,MEDIA
200203.0,SCDA,D,1153.0,MUY ALTA
200203.0,SCDA,I,25.0,BAJA
200203.0,SCEL,D,174.0,MEDIA
200203.0,SCEL,I,3889.0,MUY ALTA
200203.0,SCES,D,59.0,BAJA
200203.0,SCFA,D,1231.0,MUY ALTA
202301.0,SCFA,I,6.0,BAJA
200203.0,SCFM,D,136.0,MEDIA
200203.0,SCFT,D,16.0,BAJA
200203.0,SCGE,D,213.0,MEDIA
200203.0,SCGZ,D,76.0,BAJA
200203.0,SCGZ,I,10.0,BAJA
200203.0,SCHA,D,494.0,MEDIA
202301.0,SCHA,I,2.0,BAJA
200203.0,SCHR,D,24.0,BAJA
200203.0,SCIC,D,483.0,MEDIA
200203.0,SCIE,D,1090.0,MUY ALTA
200203.0,SCIE,I,1.0,BAJA
200203.0,SCIP,D,24.0,BAJA
200203.0,SCIP,I,24.0,BAJA
200203.0,SCJO,D,4.0,BAJA
202301.0,SCLC,D,1214.0,MUY ALTA
200203.0,SCLL,D,24.0,BAJA
200203.0,SCNT,D,28.0,BAJA
200203.0,SCNT,I,2.0,BAJA
200203.0,SCRD,D,1085.0,MUY ALTA
200203.0,SCSE,D,956.0,ALTA
200203.0,SCEL,D,16.0,BAJA
200203.0,SCTB,D,3941.0,MUY ALTA
200203.0,SCEL,D,1002.0,MUY ALTA
200203.0,SCTC,I,4.0,BAJA
200203.0,SCTE,D,1913.0,MUY ALTA
200203.0,SCTE,I,65.0,BAJA
200203.0,SCTI,D,2367.0,MUY ALTA
200203.0,SCTI,I,5.0,BAJA
200203.0,SCTN,D,268.0,MEDIA
200203.0,SCVD,D,174.0,MEDIA
202301.0,SCVM,D,1285.0,MUY ALTA
200204.0,SCAR,D,480.0,MEDIA
200204.0,SCAR,I,93.0,BAJA
200204.0,SCBA,D,282.0,MEDIA
200204.0,SCCC,D,72.0,BAJA
200204.0,SCCF,D,434.0,MEDIA
200204.0,SCCF,I,1.0,BAJA
200204.0,SCCH,D,226.0,MEDIA
200204.0,SCCI,D,462.0,MEDIA
200204.0,SCCI,I,174.0,MEDIA
200204.0,SCCY,D,237.0,MEDIA
200204.0,SCDA,D,1110.0,MUY ALTA
200204.0,SCDA,I,29.0,BAJA
200204.0,SCEL,D,2397.0,MUY ALTA
200204.0,SCEL,I,2866.0,MUY ALTA
202301.0,SCES,D,51.0,BAJA
200204.0,SCFA,D,1206.0,MUY ALTA
200204.0,SCFA,I,4.0,BAJA
200204.0,SCEL,D,125.0,MEDIA
200204.0,SCFT,D,2.0,BAJA
